antibody,id,unique_id,location,latitude,longitude,date,species,sex,pregnant,lactating,has_pup,age_class,weight_g,forearm_mm,head_mm,body_mm,body_condition,microchip_id,mother,pup,notes,sheet_name,collection_date,imputed,cohort,luminex,classification,class_uncertainty,seropos
Filovirus,ENB-244,faridpur_aug_2011_ENB-244,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,327,145,71,182,fair,068_601_874,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,120.5,1,0.077749022,FALSE
Filovirus,ENB-245,faridpur_aug_2011_ENB-245,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,348,145,71,183,fair,068_614_872,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,132,1,0.085815851,FALSE
Filovirus,ENB-246,faridpur_aug_2011_ENB-246,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,382,151,71,200,fair,068_622_076,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,178,1,0.12457358001273755,FALSE
Filovirus,ENB-247,faridpur_aug_2011_ENB-247,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,321,148,73,185,good,068_601_816,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,204,1,0.15086254372829488,FALSE
Filovirus,ENB-248,faridpur_aug_2011_ENB-248,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,171,128,65,150,fair,068_597_525,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,184,1,0.13036896022555744,FALSE
Filovirus,ENB-249,faridpur_aug_2011_ENB-249,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,338,152,73,195,good,068_602_066,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,201,1,0.1476754732460963,FALSE
Filovirus,ENB-250,faridpur_aug_2011_ENB-250,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,352,163,72,195,good,068_606_042,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,111,1,0.071594685,FALSE
Filovirus,ENB-251,faridpur_aug_2011_ENB-251,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,950,182,76,235,good,068_619_852,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,311.5,1,0.2870038269678541,FALSE
Filovirus,ENB-252,faridpur_aug_2011_ENB-252,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,327,151,71,180,good,068_612_831,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,647,2,0.27668788680285195,TRUE
Filovirus,ENB-253,faridpur_aug_2011_ENB-253,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,329,141,72,180,fair,068_608_827,NA,NA,recaptured 12/18/2011,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,78,1,0.05406847,FALSE
Filovirus,ENB-254,faridpur_aug_2011_ENB-254,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,730,182,76,227,good,068_611_812,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,130,1,0.084365077,FALSE
Filovirus,ENB-255,faridpur_aug_2011_ENB-255,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,380,150,72,197,good,068_613_335,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,145,1,0.095729915,FALSE
Filovirus,ENB-256,faridpur_aug_2011_ENB-256,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,362,156,72,185,fair,068_606_770,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,509.5,2,0.42909989349801625,TRUE
Filovirus,ENB-257,faridpur_aug_2011_ENB-257,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,581,176,76,218,fair,068_598_593,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,348,1,0.33990493169856717,FALSE
Filovirus,ENB-258,faridpur_aug_2011_ENB-258,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,843,173,73,232,good,080_876_042,NA,NA,Recaptured,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,85.5,1,0.057485499,FALSE
Filovirus,ENB-259,faridpur_aug_2011_ENB-259,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-14T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,323,146,71,190,fair,068_620_097,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,227,1,0.176563276,FALSE
Filovirus,ENB-260,faridpur_aug_2011_ENB-260,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-15T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,808,172,76,222,good,068_600_590,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,220,1,0.16850954459349288,FALSE
Filovirus,ENB-261,faridpur_aug_2011_ENB-261,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-15T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,385,154,71,195,good,068_598_053,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,202,1,0.14873347315809549,FALSE
Filovirus,ENB-262,faridpur_aug_2011_ENB-262,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-15T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,347,147,68,197,fair,068_609_307,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,112,1,0.072220419,FALSE
Filovirus,ENB-263,faridpur_aug_2011_ENB-263,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-15T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,579,165,72,198,good,068_608_117,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,192.5,1,0.138860395,FALSE
Filovirus,ENB-264,faridpur_aug_2011_ENB-264,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-15T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,342,149,67,185,fair,068_620_514,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,103.5,1,0.067070598,FALSE
Filovirus,ENB-265,faridpur_aug_2011_ENB-265,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-15T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,621,166,75,220,good,068_607_828,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,513,2,0.424576317,TRUE
Filovirus,ENB-266,faridpur_aug_2011_ENB-266,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-15T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,365,150,65,185,good,068_599_877,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,431.5,1,0.46315747992063294,FALSE
Filovirus,ENB-267,faridpur_aug_2011_ENB-267,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-15T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,291,146,71,180,fair,068_623_019,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,243,1,0.19569211531733766,FALSE
Filovirus,ENB-268,faridpur_aug_2011_ENB-268,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-15T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,362,146,68,175,fair,068_602_798,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,231,1,0.18125315455728275,FALSE
Filovirus,ENB-269,faridpur_aug_2011_ENB-269,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-15T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,339,142,69,187,good,068_602_625,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,149,1,0.098947531,FALSE
Filovirus,ENB-270,faridpur_aug_2011_ENB-270,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-15T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,416,151,71,205,fair,068_623_013,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,101,1,0.065629839,FALSE
Filovirus,ENB-271,faridpur_aug_2011_ENB-271,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-15T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,301,145,66,185,fair,068_619_112,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,85,1,0.05724648,FALSE
Filovirus,ENB-272,faridpur_aug_2011_ENB-272,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-16T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,266,140,65,172,fair,068_604_560,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,162,1,0.10993996679921436,FALSE
Filovirus,ENB-273,faridpur_aug_2011_ENB-273,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-16T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,838,175,77,225,good,068_619_625,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,195,1,0.14141979420021933,FALSE
Filovirus,ENB-274,faridpur_aug_2011_ENB-274,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-16T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,743,172,72,225,good,068_607_114,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,1199,2,0.047792885,TRUE
Filovirus,ENB-275,faridpur_aug_2011_ENB-275,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-16T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,551,166,71,216,fair,068_612_095,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,1688,2,0.013435614721360567,TRUE
Filovirus,ENB-276,faridpur_aug_2011_ENB-276,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-16T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,332,145,70,188,fair,068_599_256,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,1047,2,0.075149615,TRUE
Filovirus,ENB-277,faridpur_aug_2011_ENB-277,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-16T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,826,171,75,228,good,068_613_832,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,292,1,0.2597070210954052,FALSE
Filovirus,ENB-278,faridpur_aug_2011_ENB-278,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-16T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,616,168,75,212,good,068_608_361,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,4773,2,1.1848104881484467e-4,TRUE
Filovirus,ENB-279,faridpur_aug_2011_ENB-279,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-16T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,531,167,71,205,good,068_603_014,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,2404,2,0.003084085,TRUE
Filovirus,ENB-280,faridpur_aug_2011_ENB-280,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-17T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,790,165,75,225,good,068_599_289,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,79,1,0.054502687883349776,FALSE
Filovirus,ENB-281,faridpur_aug_2011_ENB-281,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,418,152,67,197,fair,068_602_360,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,61,1,0.047852909,FALSE
Filovirus,ENB-282,faridpur_aug_2011_ENB-282,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-17T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,343,145,68,195,fair,068_609_773,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,77,1,0.053641104,FALSE
Filovirus,ENB-283,faridpur_aug_2011_ENB-283,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-17T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,424,147,68,196,good,068_609_012,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,102.5,1,0.066490205,FALSE
Filovirus,ENB-284,faridpur_aug_2011_ENB-284,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,311,142,65,182,fair,068_615_807,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,141,1,0.092590594,FALSE
Filovirus,ENB-285,faridpur_aug_2011_ENB-285,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-18T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,357,145,65,195,good,068_598_624,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,83.5,1,0.056538818,FALSE
Filovirus,ENB-286,faridpur_aug_2011_ENB-286,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,478,155,65,202,good,068_618_336,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,64,1,0.048770852,FALSE
Filovirus,ENB-287,faridpur_aug_2011_ENB-287,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-18T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,410,148,68,198,good,068_612_092,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,98,1,0.063946278,FALSE
Filovirus,ENB-288,faridpur_aug_2011_ENB-288,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,900,174,75,232,good,027_099_360,NA,NA,Recaptured,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,2321,2,0.003593404,TRUE
Filovirus,ENB-289,faridpur_aug_2011_ENB-289,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,389,151,68,185,fair,068_613_524,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,95.5,1,0.06258169,FALSE
Filovirus,ENB-290,faridpur_aug_2011_ENB-290,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,412,152,69,185,fair,068_615_771,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,64,1,0.048770852,FALSE
Filovirus,ENB-291,faridpur_aug_2011_ENB-291,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,376,145,68,184,fair,068_615_337,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,78,1,0.05406847,FALSE
Filovirus,ENB-292,faridpur_aug_2011_ENB-292,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,juvenile,319,144,68,172,fair,068_602_779,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,83,1,0.056306093264490986,FALSE
Filovirus,ENB-293,faridpur_aug_2011_ENB-293,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,812,172,76,230,good,068_607_281,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,319,1,0.2977097076809173,FALSE
Filovirus,ENB-294,faridpur_aug_2011_ENB-294,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-18T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,373,152,69,195,fair,068_613_865,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,112,1,0.072220419,FALSE
Filovirus,ENB-295,faridpur_aug_2011_ENB-295,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-18T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,813,166,76,225,good,068_611_351,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,1347,2,0.031630744,TRUE
Filovirus,ENB-296,faridpur_aug_2011_ENB-296,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,856,175,77,225,good,068_597_573,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,269,1,0.2287350101081972,FALSE
Filovirus,ENB-297,faridpur_aug_2011_ENB-297,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,804,176,72,228,good,068_616_286,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,1963,2,0.007301668,TRUE
Filovirus,ENB-298,faridpur_aug_2011_ENB-298,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,juvenile,284,140,62,183,fair,068_614_595,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,2011,74.5,1,0.052603413,FALSE
Filovirus,ENB-299,faridpur_aug_2011_ENB-299,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,456,165,70,198,fair,068_599_615,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,1007.5,2,0.084934233,TRUE
Filovirus,ENB-300,faridpur_aug_2011_ENB-300,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,527,165,71,205,fair,068_598_528,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,891,2,0.12316306784440945,TRUE
Filovirus,ENB-301,faridpur_aug_2011_ENB-301,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,788,176,72,227,good,068_611_343,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,357,1,0.35318292736931445,FALSE
Filovirus,ENB-302,faridpur_aug_2011_ENB-302,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,801,172,74,228,good,068_614_555,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,476,2,0.47387424369918607,TRUE
Filovirus,ENB-303,faridpur_aug_2011_ENB-303,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,859,175,76,228,good,068_598_120,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,866,2,0.13363432118812502,TRUE
Filovirus,ENB-304,faridpur_aug_2011_ENB-304,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,810,176,75,225,good,068_602_532,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,395,1,0.40955422837205113,FALSE
Filovirus,ENB-305,faridpur_aug_2011_ENB-305,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,547,163,67,205,fair,068_616_074,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,384,1,0.3932344112461166,FALSE
Filovirus,ENB-306,faridpur_aug_2011_ENB-306,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,780,178,75,228,good,068_612_337,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,51,1,0.045522796086462036,FALSE
Filovirus,ENB-307,faridpur_aug_2011_ENB-307,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,720,172,72,220,good,068_617_620,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,397,1,0.4125169714009267,FALSE
Filovirus,ENB-308,faridpur_aug_2011_ENB-308,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,813,173,76,230,good,068_620_783,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,154,1,0.10307895616937979,FALSE
Filovirus,ENB-309,faridpur_aug_2011_ENB-309,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,767,172,76,205,good,068_603_578,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,96.5,1,0.063123299,FALSE
Filovirus,ENB-310,faridpur_aug_2011_ENB-310,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,665,175,71,215,good,068_614_347,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,198.5,1,0.14504964126036723,FALSE
Filovirus,ENB-311,faridpur_aug_2011_ENB-311,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,814,171,71,212,good,068_618_840,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,523.5,2,0.4111927543497841,TRUE
Filovirus,ENB-312,faridpur_aug_2011_ENB-312,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,647,165,73,226,good,068_618_839,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,162.5,1,0.11037895585031166,FALSE
Filovirus,ENB-313,faridpur_aug_2011_ENB-313,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,808,171,75,230,good,068_605_110,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,373,1,0.37689841148954484,FALSE
Filovirus,ENB-314,faridpur_aug_2011_ENB-314,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,728,172,75,220,good,068_607_284,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,151,1,0.10058555630949284,FALSE
Filovirus,ENB-315,faridpur_aug_2011_ENB-315,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,546,156,72,205,fair,068_612_848,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,1880.5,2,0.008709755,TRUE
Filovirus,ENB-316,faridpur_aug_2011_ENB-316,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,female,FALSE,FALSE,FALSE,adult,805,170,72,228,good,068_815_846,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,83.5,1,0.056538818,FALSE
Filovirus,ENB-317,faridpur_aug_2011_ENB-317,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,718,171,76,216,good,068_617_084,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,500,2,0.4415308608668532,TRUE
Filovirus,ENB-318,faridpur_aug_2011_ENB-318,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,709,171,71,225,good,068_614_093,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,111,1,0.071594685,FALSE
Filovirus,ENB-319,faridpur_aug_2011_ENB-319,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,832,171,75,221,good,068_618_263,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,924,2,0.11068951568856855,TRUE
Filovirus,ENB-320,faridpur_aug_2011_ENB-320,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,705,168,72,230,good,068_619_556,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,58,1,0.04702713,FALSE
Filovirus,ENB-321,faridpur_aug_2011_ENB-321,"Tambulkhana Faridpur,Sadar",NA,NA,2011-08-19T00:00:00Z,Pteropus giganteus,male,FALSE,FALSE,FALSE,adult,687,172,73,220,good,068_610_119,NA,NA,NA,faridpur_aug_2011,2011-08-17T00:00:00Z,FALSE,NA,291.5,1,0.25901861442966567,FALSE
